main_category,code,url,product_name,nutrition_grade_fr,energy,proteins,stores_y
Meat,3512690003461,https://fr.openfoodfacts.org/produit/3512690003461/boeuf-aux-3-poivres-isla-delice,Boeuf aux 3 poivres,d,399,15,Magasins U
Meat,20680855,https://fr.openfoodfacts.org/produit/20680855/2-steacks-haches-pur-boeuf-l-etal-du-boucher,2 steacks hachés pur boeuf,a,506,20,Lidl
Meat,3547448746123,https://fr.openfoodfacts.org/produit/3547448746123/steak-hache-5-mg-4x100gr-leader-price,Steak hache 5% MG 4x100GR,a,544,21.200000762939,Leader Price
Meat,3596710333462,https://fr.openfoodfacts.org/produit/3596710333462/chiffonade-de-bresaola-tranche-x8-90g-auchan,Chiffonade De Bresaola Tranche x8 -90g,d,699,34,Auchan
Meat,20681227,https://fr.openfoodfacts.org/produit/20681227/le-charolais-entrecote-l-etal-du-boucher,Le Charolais Entrecôte***,c,678,18.4,LIDL
Meat,3381590001262,https://fr.openfoodfacts.org/produit/3381590001262/10-steaks-haches-chiron,10 steaks hachés,d,1046,18,
Meat,3250390021001,https://fr.openfoodfacts.org/produit/3250390021001/le-burger-aux-oignons-jean-roze,Le Burger aux oignons,d,690,14.4,Intermarché
Meat,3350030160432,https://fr.openfoodfacts.org/produit/3350030160432/steak-hache-frais-pur-boeuf-125-gr-monoprix,Steak Haché Frais Pur Boeuf 125 gr,a,523,20,Monoprix
Meat,3273230257781,https://fr.openfoodfacts.org/produit/3273230257781/burger-halal-surgeles-auchan,Burger Halal Surgelés,d,862,14,Auchan
Meat,2666118042110,https://fr.openfoodfacts.org/produit/2666118042110/faux-filet-boeuf-carrefour-bio,Faux-filet boeuf,-,623,27.6,-
Meat,2409429039291,https://fr.openfoodfacts.org/produit/2409429039291/faux-filets-dabia,Faux-filets,-,-,-,Auchan
Meat,3270160608270,https://fr.openfoodfacts.org/produit/3270160608270/faux-filet-race-charolaise-picard,Faux-Filet Race Charolaise,a,490,22,Picard
Meat,0292452030906,https://fr.openfoodfacts.org/produit/0292452030906/faux-filet-charal,Faux-filet,a,619,22,
Meat,3181238971168,https://fr.openfoodfacts.org/produit/3181238971168/faux-filet-hache-charal,Faux-filet haché,b,728,21,-
Meat,0292451071962,https://fr.openfoodfacts.org/produit/0292451071962/tournedos-dans-le-filet-charal,Tournedos dans le filet,b,858,20,
Meat,3181232120838,https://fr.openfoodfacts.org/produit/3181232120838/viande-hachee-charal-pret-a-cuisiner-pur-boeuf,Viande hachée Charal Prêt à Cuisiner Pur Boeuf,-,-,-,E.LECLERC
Meat,3256224170150,https://fr.openfoodfacts.org/produit/3256224170150/steaks-haches-pur-boeuf-u,Steaks hachés pur boeuf,c,873,19,Magasins U
Meat,3245415605694,https://fr.openfoodfacts.org/produit/3245415605694/2-steak-haches-race-rouge-de-pres-reflets-de-france,2 steak hachés race Rouge de Près,a,736,19.1,
Meat,3222473369812,https://fr.openfoodfacts.org/produit/3222473369812/steaks-haches-bio-pur-boeuf-casino-bio,Steaks Hachés bio pur boeuf,c,850,19,Casino
Processed meat,8007660294321,https://fr.openfoodfacts.org/produit/8007660294321/bresaola-della-valtellina-beretta,Bresaola della valtellina,d,690,34,
Meat,3270160608423,https://fr.openfoodfacts.org/produit/3270160608423/cote-de-boeuf-picard,Côte de boeuf,b,803,21,Picard
Meat,3270160146666,https://fr.openfoodfacts.org/produit/3270160146666/biftecks-haches-facon-bouchere-8-mg-picard,Biftecks hachés Façon bouchère 8% MG,a,653,20.700000762939,Picard
Meat,3270160608317,https://fr.openfoodfacts.org/produit/3270160608317/biftecks-haches-race-charolaise-picard,Biftecks hachés Race charolaise,b,757,20,Picard
Meat,3245415313155,https://fr.openfoodfacts.org/produit/3245415313155/steaks-haches-5-carrefour,Steaks Hachés 5%,-,-,-,Carrefour
Meat,3263859448530,https://fr.openfoodfacts.org/produit/3263859448530/viande-des-grisons-franprix,Viande des grisons,d,845,39.1,Franprix
Meat,3254565416913,https://fr.openfoodfacts.org/produit/3254565416913/steak-hache-bio-auchan,Steak Haché Bio,a,556,22,Auchan
Meat,3664042001745,https://fr.openfoodfacts.org/produit/3664042001745/bresaola-treo,Bresaola,d,632,32,
Meat,3256220851411,https://fr.openfoodfacts.org/produit/3256220851411/steaks-haches-u,Steaks  hachés,-,0,1,-
Meat,3760168110009,https://fr.openfoodfacts.org/produit/3760168110009/boulettes-de-viande-au-boeuf-et-oignons-aux-saveurs-d-ardennes,Boulettes de Viande au Bœuf et Oignons,d,1004,12,
Meat,4251097402888,https://fr.openfoodfacts.org/produit/4251097402888/meat-snacks-beef-jerky-original-jack-link-s,Meat Snacks Beef Jerky Original,d,1073,41,
Meat,3256220182072,https://fr.openfoodfacts.org/produit/3256220182072/steak-hache-15-de-mg-u,"Steak Haché 15% De MG U,",b,873,0,-
Meat,3254565412151,https://fr.openfoodfacts.org/produit/3254565412151/2-steaks-haches-pur-boeuf-auchan,2 steaks hachés pur boeuf,c,830,18.7,Simply Market
Meat,3254565412151,https://fr.openfoodfacts.org/produit/3254565412151/2-steaks-haches-pur-boeuf-auchan,2 steaks hachés pur boeuf,c,830,18.7, Auchan
Meat,3254565418566,https://fr.openfoodfacts.org/produit/3254565418566/2-steaks-haches-pur-boeuf-facon-bouchere-auchan,2 Steaks hachés pur boeuf façon bouchère,b,878,19,Auchan
Meat,3257983977394,https://fr.openfoodfacts.org/produit/3257983977394/4-steaks-haches-de-charolais-facon-bouchere-15-mg-cora-degustation,4 Steaks hachés de Charolais façon bouchère 15% MG,b,810,21,
Meat,20379940,https://fr.openfoodfacts.org/produit/20379940/viande-hachee-pur-boeuf-l-etal-du-boucher,Viande hachée pur boeuf,d,1038,17,Lidl
Meat,26053172,https://fr.openfoodfacts.org/produit/26053172/boulette-de-boeuf,Boulette de Bœuf,d,833,14,
Meat,7025110072160,https://fr.openfoodfacts.org/produit/7025110072160/kj%C3%B8ttdeig-14-fett-coop,Kjøttdeig 14%fett (Coop),-,-,-,
Meat,0292473046382,https://fr.openfoodfacts.org/produit/0292473046382/paves-de-boeuf-charal,Pavés de boeuf,a,476,23,
Processed meat,3256224632689,https://fr.openfoodfacts.org/produit/3256224632689/viande-des-grisons-u,Viande des grisons,d,900,41,Magasins U
Meat,2293160027293,https://fr.openfoodfacts.org/produit/2293160027293/viande-des-grisons,Viande des grisons,d,803,39,-
Meat,3181238941307,https://fr.openfoodfacts.org/produit/3181238941307/csteaks-haches-15-mg-pur-boeuf-les-6-steaks-de-100-g-format,CSteaks hachés 15% MG pur bœuf les 6 steaks de 100 g Format,c,900,20,-
Meat,3436590010285,https://fr.openfoodfacts.org/produit/3436590010285/boulettes-de-boeuf-halal-oriental-viandes,Boulettes de boeuf Halal Oriental Viandes,d,1000,11.6,
Meat,3361114190009,https://fr.openfoodfacts.org/produit/3361114190009/steak-hache-facon-bouchere-ensemble-pour-plus-de-sens,Steak Hache Facon Bouchere,b,845,19.1,-
Meat,3661112086206,https://fr.openfoodfacts.org/produit/3661112086206/paves-de-boeuf-marines-nature-x-2-ferial,Pavés de boeuf marinés nature x 2,b,462,19,Leclerc
Meat,3292590861957,https://fr.openfoodfacts.org/produit/3292590861957/10-mini-steaks-haches-pur-boeuf-15-thiriet,10 mini steaks hachés pur boeuf 15%,b,883,19,Thiriet
Meat,3350033355750,https://fr.openfoodfacts.org/produit/3350033355750/steaks-haches-black-angus-pur-boeuf-facon-bouchere-monoprix,Steaks hachés Black Angus pur boeuf façon bouchère,c,1100,20,Monoprix
Meat,3254565412113,https://fr.openfoodfacts.org/produit/3254565412113/2-steaks-haches-pur-boeuf-auchan,2 steaks hachés pur boeuf,a,556,22,Auchan
Meat,3257984565002,https://fr.openfoodfacts.org/produit/3257984565002/steack-hache-charolais-facon-bouchere-cora,Steack haché charolais façon bouchère,c,861,18.700000762939,Cora
Meat,3760187531786,https://fr.openfoodfacts.org/produit/3760187531786/viande-des-grisons-grisonvless,Viande des Grisons,d,891,41,
Meat,3449350002406,https://fr.openfoodfacts.org/produit/3449350002406/bresaola-eminces-malins,BRESAOLA,d,628,31,Magasins U
Meat,3265980154564,https://fr.openfoodfacts.org/produit/3265980154564/steak-hache-bio-pur-boeuf-15-de-mg-soviba-sourires-de-campagne,Steak hache bio pur boeuf 15% de MG SOVIBA,-,0,-,Carrefour
Meat,9999992756068,https://fr.openfoodfacts.org/produit/9999992756068/steak-hache,Steak haché,-,-,-,-
Meat,3661112082529,https://fr.openfoodfacts.org/produit/3661112082529/farce-a-legumes-ferial,Farce à légumes,e,1211,11,Leclerc
Meat,3460320023610,https://fr.openfoodfacts.org/produit/3460320023610/steak-haches-100-pur-boeuf-bi1,Steak hachés 100 % pur boeuf,a,506,19.60000038147,
One-dish meals,3273625834542,https://fr.openfoodfacts.org/produit/3273625834542/les-planchas-saveurs-du-monde-amerique-latine-madrange,Les Planchas Saveurs du monde - Amérique Latine,d,765,17,
One-dish meals,3273625834610,https://fr.openfoodfacts.org/produit/3273625834610/les-mini-brochettes-de-boeuf-a-la-mexicaine-madrange,Les Mini Brochettes de Bœuf à la Mexicaine,b,451,18,
Meat,3222473204588,https://fr.openfoodfacts.org/produit/3222473204588/steaks-haches-pur-boeuf-facon-bouchere-casino-bio,Steaks hachés pur boeuf façon bouchère,c,774,19,Géant
Meat,3222473204588,https://fr.openfoodfacts.org/produit/3222473204588/steaks-haches-pur-boeuf-facon-bouchere-casino-bio,Steaks hachés pur boeuf façon bouchère,c,774,19, Casino
Meat,3439496303765,https://fr.openfoodfacts.org/produit/3439496303765/viande-des-grisond-rochambeau,Viande des grisond,d,854,39,Metro
Meat,40882260,https://fr.openfoodfacts.org/produit/40882260/2-steacks-haches-facon-bouchere-l-etal-du-boucher,2 steacks hachés façon bouchère,c,866,18,Lidl
Meat,3245415074179,https://fr.openfoodfacts.org/produit/3245415074179/viande-hachee-pur-boeuf-carrefour,Viande Hachée Pur Boeuf,-,-,-,Carrefour
Meat,3661112092382,https://fr.openfoodfacts.org/produit/3661112092382/steack-hache-ferial-5-mg,"Steack Haché Férial 5%mg,",-,-,-,leclerc lagord
Meat,3039050649140,https://fr.openfoodfacts.org/produit/3039050649140/4-merguez-veritables-boeuf-de-mouton-socopa,4 Merguez Véritables Boeuf De Mouton,e,1201,12,Monoprix
Meat,3350030114831,https://fr.openfoodfacts.org/produit/3350030114831/2-steaks-haches-race-limousine-facon-bouchere-monoprix-gourmet,2 steaks hachés race limousine façon bouchère,-,-,-,Monoprix
Meat,3039050344427,https://fr.openfoodfacts.org/produit/3039050344427/viande-bovine-a-mijoter-bourguignon-sans-marque,Viande bovine à mijoter - Bourguignon,-,-,-,
Meat,3250390206323,https://fr.openfoodfacts.org/produit/3250390206323/viande-des-grisons-itineraire-des-saveurs,Viande des Grisons,d,839,40.7,Intermarché
Meat,3222472087274,https://fr.openfoodfacts.org/produit/3222472087274/viande-hachee-fraiche-pur-boeuf-5-casino,Viande hachée fraîche Pur Boeuf 5%,-,-,-,Casino
Meat,3222472087373,https://fr.openfoodfacts.org/produit/3222472087373/viande-hachee-fraiche-pur-boeuf-20-m-g-casino,Viande hachée fraîche pur bœuf (20 % M.G.),-,-,-,Casino
Meat,3181238942328,https://fr.openfoodfacts.org/produit/3181238942328/entrecote-charal,Entrecôte,-,858,19,-
Meat,8028257013354,https://fr.openfoodfacts.org/produit/8028257013354/chiffonade-bresaola-negroni,Chiffonade bresaola NEGRONI,d,669,34,-
Meat,3660903801981,https://fr.openfoodfacts.org/produit/3660903801981/2-steacks-haches-5-mg-grand-cormier,2 steacks hachés 5% MG,a,556,22,
Meat,3263858400317,https://fr.openfoodfacts.org/produit/3263858400317/steaks-haches-pur-boeuf-facon-bouchere-franprix,Steaks hachés pur bœuf façon bouchère,c,870,18,Franprix
Meat,3560070427918,https://fr.openfoodfacts.org/produit/3560070427918/steaks-haches-pur-boeuf-charolais-carrefour,Steaks Haches Pur Boeuf Charolais,c,883,19,Carrefour
Meat,3245414151093,https://fr.openfoodfacts.org/produit/3245414151093/steak-hache-carrefour,Steak Hache,a,1054,18,Carrefour
Meat,3560071190521,https://fr.openfoodfacts.org/produit/3560071190521/viande-hachee-pur-boeuf-carrefour-bio,Viande hachée pur boeuf,c,900,20,Carrefour
Meat,3245415313186,https://fr.openfoodfacts.org/produit/3245415313186/steaks-haches-pur-boeuf-15-mg-carrefour-bio,Steaks hachés pur boeuf (15% MG),-,-,-,Carrefour
Meat,3460320022804,https://fr.openfoodfacts.org/produit/3460320022804/steak-hache,Steak haché,b,912,20,-
Meat,26041773,https://fr.openfoodfacts.org/produit/26041773/boulettes-de-boeufs-boucherie-saint-clement,Boulettes de boeufs,d,1004,12,
Meat,3700337100417,https://fr.openfoodfacts.org/produit/3700337100417/3-steaks-haches-boeuf-pays-auchan,3 steaks hachés boeuf pays,b,845,18.7,Auchan
Meat,3700656401226,https://fr.openfoodfacts.org/produit/3700656401226/bresaola,Bresaola,d,632,33,-
Meat,2110464009704,https://fr.openfoodfacts.org/produit/2110464009704/viande-des-grisons-igp,Viande des Grisons IGP,d,883,41,-
Meat,3222474628482,https://fr.openfoodfacts.org/produit/3222474628482/10-steaks-haches-pur-boeuf-halal-wassila,10 Steaks hachés pur boeuf halal,c,952,19,
Meat,3181232220163,https://fr.openfoodfacts.org/produit/3181232220163/2-steaks-haches-15-mg-pur-boeuf-bio-charal,2 Steaks hachés 15% MG pur bœuf Bio,b,803,21,Leclerc
Meat,3258561412474,https://fr.openfoodfacts.org/produit/3258561412474/4-steaks-haches-belle-france,4 steaks haches,c,859,19,
Meat,3460320019538,https://fr.openfoodfacts.org/produit/3460320019538/steak-hache-charolais-tradival,Steak haché charolais,d,883,19,-
Meat,3760063843477,https://fr.openfoodfacts.org/produit/3760063843477/8-steaks-haches-facon-bouchere-selba,8 steaks hachés façon bouchère,a,833,19,Maximo
Meat,3273230068943,https://fr.openfoodfacts.org/produit/3273230068943/steak-hache-charolais-bigard-pur-boeuf-15-mg,Steak hache charolais Bigard Pur boeuf 15%mg,b,891,41,-
Meat,3257980631442,https://fr.openfoodfacts.org/produit/3257980631442/boeuf-hache-15-de-matiere-grasse-cora,Boeuf Haché 15% de matiere grasse,b,904,20.200000762939,Cora
Meat,3273230067502,https://fr.openfoodfacts.org/produit/3273230067502/steak-hache-bigard-5-mg-125g,"Steak Haché Bigard 5% mg, 125g",-,-,-,-
Meat,20928766,https://fr.openfoodfacts.org/produit/20928766/steaks-haches-5-l-etal-du-boucher,Steaks haches 5%,a,523,20,-
Meat,3381590002047,https://fr.openfoodfacts.org/produit/3381590002047/haches-de-boeuf-a-l-oignon-chiron,Hachés de boeuf à l'oignon,d,1029,12.9,carrefour
Meat,3661112092375,https://fr.openfoodfacts.org/produit/3661112092375/steak-hache-pur-boeuf-15-ferial,Steak Haché Pur Bœuf 15%,c,887,19,-
Meat,3264057559240,https://fr.openfoodfacts.org/produit/3264057559240/viande-de-grisons-30-tranches-berni,Viande De Grisons 30 Tranches,d,778,38,-
Meat,3227061001112,https://fr.openfoodfacts.org/produit/3227061001112/le-pur-boeuf-5-de-m-g-charal,Le Pur Bœuf 5% de M.G.,a,534,20.5,Franprix
Meat,3227061001112,https://fr.openfoodfacts.org/produit/3227061001112/le-pur-boeuf-5-de-m-g-charal,Le Pur Bœuf 5% de M.G.,a,534,20.5,Magasins U
Meat,3760251770059,https://fr.openfoodfacts.org/produit/3760251770059/2-steaks-haches-bio-bien-eleves,2 steaks hachés,b,900,20,
Meat,3361116871579,https://fr.openfoodfacts.org/produit/3361116871579/steaks-haches-leader-price,Steaks haches,c,833,18.7,LEADER PRICE
Meat,3381590001385,https://fr.openfoodfacts.org/produit/3381590001385/hache-pur-boeuf-pouce,Haché pur boeuf,d,1054,18,Auchan
Processed meat,26067513,https://fr.openfoodfacts.org/produit/26067513/viande-des-grisons-le-flutiau,Viande des Grisons,d,923,38,Aldi
Meat,3181232120067,https://fr.openfoodfacts.org/produit/3181232120067/steaks-haches-pur-boeuf-charal,Steaks hachés pur bœuf,a,540,21,-
Meat,3256220652988,https://fr.openfoodfacts.org/produit/3256220652988/steaks-haches-pur-boeuf-15-u-bio,Steaks hachés pur boeuf 15%,b,878,19,U
Meat,3256220652988,https://fr.openfoodfacts.org/produit/3256220652988/steaks-haches-pur-boeuf-15-u-bio,Steaks hachés pur boeuf 15%,b,878,19,Magasins U
Meat,3263851930712,https://fr.openfoodfacts.org/produit/3263851930712/steak-hache-15-franprix,Steak haché 15%,c,900,20,Franprix
One-dish meals,3661112037819,https://fr.openfoodfacts.org/produit/3661112037819/carpaccio-de-boeuf-et-sa-marinade-huile-d-olive-vinaigre-balsamique-18-tranches-ferial,Carpaccio de boeuf et sa marinade huile d'olive / vinaigre balsamique 18 tranches,a,787,20,Leclerc
Processed meat,3596710360536,https://fr.openfoodfacts.org/produit/3596710360536/bresaola-della-valtellina-le-charcutier,Bresaola della Valtellina,d,690,34,Auchan
Meat,3564700267011,https://fr.openfoodfacts.org/produit/3564700267011/viande-des-grisons-saint-azay,Viande des grisons,d,878,43,Leclerc
Meat,3700091900179,https://fr.openfoodfacts.org/produit/3700091900179/steaks-haches-100-pur-boeuf-isla-mondial,Steaks hachés 100% pur bœuf,c,983,15,Carrefour
Meat,3257980382207,https://fr.openfoodfacts.org/produit/3257980382207/viande-hachee-pur-boeuf-20-m-g-cora,Viande hachée Pur Boeuf (20% M.G.),-,-,-,Cora
Meat,3257980382207,https://fr.openfoodfacts.org/produit/3257980382207/viande-hachee-pur-boeuf-20-m-g-cora,Viande hachée Pur Boeuf (20% M.G.),-,-,-,Match
Meat,3350030173906,https://fr.openfoodfacts.org/produit/3350030173906/steaks-haches-5-monoprix-bio,Steaks Hachés 5%,a,540,21,Monoprix
Meat,3222477016095,https://fr.openfoodfacts.org/produit/3222477016095/10-steaks-haches-pur-boeuf-15-casino,10 steaks hachés pur boeuf 15%,c,878,19,Casino
Meat,3222476606037,https://fr.openfoodfacts.org/produit/3222476606037/steaks-haches-race-limousin-facon-bouchere-casino,Steaks hachés race Limousin façon bouchère,c,887,19,Casino
Meat,3222477016057,https://fr.openfoodfacts.org/produit/3222477016057/4-steaks-haches-pur-boeuf-15-mg-casino,4 steaks hachés pur boeuf 15%MG,c,878,19,
Meat,3263859190712,https://fr.openfoodfacts.org/produit/3263859190712/viande-hachee-pur-boeuf-20-mat-gr-leader-price,Viande hachée pur boeuf 20% mat. Gr.,d,1042,16.8,Leader Price
Meat,3463490001624,https://fr.openfoodfacts.org/produit/3463490001624/steaks-haches-5-c-est-qui-le-patron,Steaks hachés 5%,a,547,21.89999961853,
Meat,3250392422189,https://fr.openfoodfacts.org/produit/3250392422189/steaks-haches-facon-bouchere-pur-boeuf-15-mg-jean-roze,Steaks Hachés Façon Bouchère Pur Bœuf 15% MG,c,803,19,Intermarché
Meat,3250392087722,https://fr.openfoodfacts.org/produit/3250392087722/jean-roze-steaks-haches-viande-bovine-15-la-barquette-de-2,Jean rozé Steaks hachés viande bovine 15% La barquette de 2,c,862,19,Intermarché
Meat,3263859861223,https://fr.openfoodfacts.org/produit/3263859861223/steaks-haches-100-pur-boeuf-leader-price,steaks hachés 100% Pur boeuf,c,870,18,Leader Price
Meat,3257981177833,https://fr.openfoodfacts.org/produit/3257981177833/steak-hache-cora,Steak Haché,a,523,20,Cora
Meat,3254565418092,https://fr.openfoodfacts.org/produit/3254565418092/steaks-hache-auchan,Steaks haché,a,556,22,Auchan
Meat,3265980790489,https://fr.openfoodfacts.org/produit/3265980790489/boulette-de-boeuf-tendre-plus-nature-issue-d-une-cooperative-d-eleveurs-francais,Boulette de boeuf Tendre & Plus Nature,d,1021,14,
Meat,3181232123334,https://fr.openfoodfacts.org/produit/3181232123334/pret-a-cuisiner-pur-boeuf-charal,Prêt à cuisiner pur boeuf,a,540,21,
Meat,3292590864088,https://fr.openfoodfacts.org/produit/3292590864088/boulettes-suedoises-thiriet,Boulettes suédoises,d,783,17.4,Thiriet
Meat,3560070816903,https://fr.openfoodfacts.org/produit/3560070816903/steaks-haches-facon-bouchere-carrefour,Steaks hachés façon bouchère,c,883,15,Carrefour
